Date/time, year, month, day, hour, minute, seconds, decimal year, Temp, units
8/3/19 10:30:00 AM, 2019, 8, 3, 10, 30, 0, 2019.5875, 8.5, C
8/3/19 2:45:00 PM, 2019, 8, 3, 14, 45, 0, 2019.5879851598174, 19.0, C
8/3/19 7:00:00 PM, 2019, 8, 3, 19, 0, 0, 2019.5884703196348, 23.0, C
8/3/19 11:15:00 PM, 2019, 8, 3, 23, 15, 0, 2019.5889554794521, 13.5, C
8/4/19 3:30:00 AM, 2019, 8, 4, 3, 30, 0, 2019.5894406392695, 10.5, C
8/4/19 7:45:00 AM, 2019, 8, 4, 7, 45, 0, 2019.5899257990868, 9.5, C
8/4/19 12:00:00 PM, 2019, 8, 4, 12, 0, 0, 2019.5904109589042, 14.0, C
8/4/19 4:15:00 PM, 2019, 8, 4, 16, 15, 0, 2019.5908961187215, 24.5, C
8/4/19 8:30:00 PM, 2019, 8, 4, 20, 30, 0, 2019.5913812785388, 20.0, C
8/5/19 12:45:00 AM, 2019, 8, 5, 0, 45, 0, 2019.5918664383562, 14.5, C
8/5/19 5:00:00 AM, 2019, 8, 5, 5, 0, 0, 2019.5923515981735, 13.0, C
8/5/19 9:15:00 AM, 2019, 8, 5, 9, 15, 0, 2019.5928367579909, 12.5, C
8/5/19 1:30:00 PM, 2019, 8, 5, 13, 30, 0, 2019.5933219178082, 20.5, C
8/5/19 5:45:00 PM, 2019, 8, 5, 17, 45, 0, 2019.5938070776256, 27.0, C
8/5/19 10:00:00 PM, 2019, 8, 5, 22, 0, 0, 2019.594292237443, 18.5, C
8/6/19 2:15:00 AM, 2019, 8, 6, 2, 15, 0, 2019.5947773972603, 15.0, C
8/6/19 6:30:00 AM, 2019, 8, 6, 6, 30, 0, 2019.5952625570776, 13.0, C
8/6/19 10:45:00 AM, 2019, 8, 6, 10, 45, 0, 2019.595747716895, 13.5, C
8/6/19 3:00:00 PM, 2019, 8, 6, 15, 0, 0, 2019.5962328767123, 25.0, C
8/6/19 7:15:00 PM, 2019, 8, 6, 19, 15, 0, 2019.5967180365296, 25.5, C
8/6/19 11:30:00 PM, 2019, 8, 6, 23, 30, 0, 2019.597203196347, 16.5, C
8/7/19 3:45:00 AM, 2019, 8, 7, 3, 45, 0, 2019.5976883561643, 13.5, C
8/7/19 8:00:00 AM, 2019, 8, 7, 8, 0, 0, 2019.5981735159817, 12.5, C
8/7/19 12:15:00 PM, 2019, 8, 7, 12, 15, 0, 2019.598658675799, 17.0, C
8/7/19 4:30:00 PM, 2019, 8, 7, 16, 30, 0, 2019.5991438356164, 27.5, C
8/7/19 8:45:00 PM, 2019, 8, 7, 20, 45, 0, 2019.5996289954337, 21.5, C
8/8/19 1:00:00 AM, 2019, 8, 8, 1, 0, 0, 2019.600114155251, 16.0, C
8/8/19 5:15:00 AM, 2019, 8, 8, 5, 15, 0, 2019.6005993150684, 13.5, C
8/8/19 9:30:00 AM, 2019, 8, 8, 9, 30, 0, 2019.6010844748857, 13.5, C
8/8/19 1:45:00 PM, 2019, 8, 8, 13, 45, 0, 2019.6015696347033, 22.5, C
8/8/19 6:00:00 PM, 2019, 8, 8, 18, 0, 0, 2019.6020547945207, 27.5, C
8/8/19 10:15:00 PM, 2019, 8, 8, 22, 15, 0, 2019.602539954338, 18.5, C
8/9/19 2:30:00 AM, 2019, 8, 9, 2, 30, 0, 2019.6030251141553, 15.0, C
8/9/19 6:45:00 AM, 2019, 8, 9, 6, 45, 0, 2019.6035102739727, 14.0, C
8/9/19 11:00:00 AM, 2019, 8, 9, 11, 0, 0, 2019.60399543379, 16.5, C
8/9/19 3:15:00 PM, 2019, 8, 9, 15, 15, 0, 2019.6044805936074, 22.5, C
8/9/19 7:30:00 PM, 2019, 8, 9, 19, 30, 0, 2019.6049657534247, 21.5, C
8/9/19 11:45:00 PM, 2019, 8, 9, 23, 45, 0, 2019.605450913242, 15.5, C
8/10/19 4:00:00 AM, 2019, 8, 10, 4, 0, 0, 2019.6059360730594, 14.0, C
8/10/19 8:15:00 AM, 2019, 8, 10, 8, 15, 0, 2019.6064212328768, 13.5, C
8/10/19 12:30:00 PM, 2019, 8, 10, 12, 30, 0, 2019.606906392694, 14.5, C
8/10/19 4:45:00 PM, 2019, 8, 10, 16, 45, 0, 2019.6073915525114, 19.0, C
8/10/19 9:00:00 PM, 2019, 8, 10, 21, 0, 0, 2019.6078767123288, 16.0, C
8/11/19 1:15:00 AM, 2019, 8, 11, 1, 15, 0, 2019.6083618721461, 13.0, C
8/11/19 5:30:00 AM, 2019, 8, 11, 5, 30, 0, 2019.6088470319635, 12.0, C
8/11/19 9:45:00 AM, 2019, 8, 11, 9, 45, 0, 2019.6093321917808, 12.0, C
8/11/19 2:00:00 PM, 2019, 8, 11, 14, 0, 0, 2019.6098173515982, 13.5, C
8/11/19 6:15:00 PM, 2019, 8, 11, 18, 15, 0, 2019.6103025114155, 13.0, C
8/11/19 10:30:00 PM, 2019, 8, 11, 22, 30, 0, 2019.6107876712329, 11.5, C
8/12/19 2:45:00 AM, 2019, 8, 12, 2, 45, 0, 2019.6112728310502, 11.0, C
8/12/19 7:00:00 AM, 2019, 8, 12, 7, 0, 0, 2019.6117579908675, 10.0, C
8/12/19 11:15:00 AM, 2019, 8, 12, 11, 15, 0, 2019.612243150685, 13.5, C
8/12/19 3:30:00 PM, 2019, 8, 12, 15, 30, 0, 2019.6127283105022, 17.0, C
8/12/19 7:45:00 PM, 2019, 8, 12, 19, 45, 0, 2019.6132134703196, 16.0, C
8/13/19 12:00:00 AM, 2019, 8, 13, 0, 0, 0, 2019.613698630137, 11.0, C
8/13/19 4:15:00 AM, 2019, 8, 13, 4, 15, 0, 2019.6141837899543, 9.0, C
8/13/19 8:30:00 AM, 2019, 8, 13, 8, 30, 0, 2019.6146689497716, 9.5, C
8/13/19 12:45:00 PM, 2019, 8, 13, 12, 45, 0, 2019.615154109589, 16.0, C
8/13/19 5:00:00 PM, 2019, 8, 13, 17, 0, 0, 2019.6156392694063, 23.5, C
8/13/19 9:15:00 PM, 2019, 8, 13, 21, 15, 0, 2019.6161244292236, 16.5, C
8/14/19 1:30:00 AM, 2019, 8, 14, 1, 30, 0, 2019.616609589041, 12.0, C
8/14/19 5:45:00 AM, 2019, 8, 14, 5, 45, 0, 2019.6170947488583, 10.5, C
8/14/19 10:00:00 AM, 2019, 8, 14, 10, 0, 0, 2019.617579908676, 10.5, C
8/14/19 2:15:00 PM, 2019, 8, 14, 14, 15, 0, 2019.6180650684933, 21.0, C
8/14/19 6:30:00 PM, 2019, 8, 14, 18, 30, 0, 2019.6185502283106, 24.5, C
8/14/19 10:45:00 PM, 2019, 8, 14, 22, 45, 0, 2019.619035388128, 16.0, C
8/15/19 3:00:00 AM, 2019, 8, 15, 3, 0, 0, 2019.6195205479453, 12.5, C
8/15/19 7:15:00 AM, 2019, 8, 15, 7, 15, 0, 2019.6200057077626, 10.5, C
8/15/19 11:30:00 AM, 2019, 8, 15, 11, 30, 0, 2019.62049086758, 13.5, C
8/15/19 3:45:00 PM, 2019, 8, 15, 15, 45, 0, 2019.6209760273973, 24.0, C
8/15/19 8:00:00 PM, 2019, 8, 15, 20, 0, 0, 2019.6214611872147, 21.0, C
8/16/19 12:15:00 AM, 2019, 8, 16, 0, 15, 0, 2019.621946347032, 14.5, C
8/16/19 4:30:00 AM, 2019, 8, 16, 4, 30, 0, 2019.6224315068494, 12.5, C
8/16/19 8:45:00 AM, 2019, 8, 16, 8, 45, 0, 2019.6229166666667, 12.5, C
8/16/19 1:00:00 PM, 2019, 8, 16, 13, 0, 0, 2019.623401826484, 14.0, C
8/16/19 5:15:00 PM, 2019, 8, 16, 17, 15, 0, 2019.6238869863014, 13.5, C
8/16/19 9:30:00 PM, 2019, 8, 16, 21, 30, 0, 2019.6243721461187, 12.0, C
8/17/19 1:45:00 AM, 2019, 8, 17, 1, 45, 0, 2019.624857305936, 11.0, C
8/17/19 6:00:00 AM, 2019, 8, 17, 6, 0, 0, 2019.6253424657534, 10.5, C
8/17/19 10:15:00 AM, 2019, 8, 17, 10, 15, 0, 2019.6258276255708, 12.5, C
8/17/19 2:30:00 PM, 2019, 8, 17, 14, 30, 0, 2019.626312785388, 14.0, C
8/17/19 6:45:00 PM, 2019, 8, 17, 18, 45, 0, 2019.6267979452055, 14.0, C
8/17/19 11:00:00 PM, 2019, 8, 17, 23, 0, 0, 2019.6272831050228, 11.0, C
8/18/19 3:15:00 AM, 2019, 8, 18, 3, 15, 0, 2019.6277682648401, 9.5, C
8/18/19 7:30:00 AM, 2019, 8, 18, 7, 30, 0, 2019.6282534246575, 8.5, C
8/18/19 11:45:00 AM, 2019, 8, 18, 11, 45, 0, 2019.6287385844748, 13.0, C
8/18/19 4:00:00 PM, 2019, 8, 18, 16, 0, 0, 2019.6292237442922, 17.0, C
8/18/19 8:15:00 PM, 2019, 8, 18, 20, 15, 0, 2019.6297089041095, 17.5, C
8/19/19 12:30:00 AM, 2019, 8, 19, 0, 30, 0, 2019.6301940639269, 11.5, C
8/19/19 4:45:00 AM, 2019, 8, 19, 4, 45, 0, 2019.6306792237442, 10.0, C
8/19/19 9:00:00 AM, 2019, 8, 19, 9, 0, 0, 2019.6311643835616, 10.5, C
8/19/19 1:15:00 PM, 2019, 8, 19, 13, 15, 0, 2019.631649543379, 16.5, C
8/19/19 5:30:00 PM, 2019, 8, 19, 17, 30, 0, 2019.6321347031962, 21.0, C
8/19/19 9:45:00 PM, 2019, 8, 19, 21, 45, 0, 2019.6326198630136, 14.5, C
8/20/19 2:00:00 AM, 2019, 8, 20, 2, 0, 0, 2019.6331050228312, 11.0, C
8/20/19 6:15:00 AM, 2019, 8, 20, 6, 15, 0, 2019.6335901826485, 9.5, C
8/20/19 10:30:00 AM, 2019, 8, 20, 10, 30, 0, 2019.6340753424658, 10.5, C
8/20/19 2:45:00 PM, 2019, 8, 20, 14, 45, 0, 2019.6345605022832, 20.0, C
8/20/19 7:00:00 PM, 2019, 8, 20, 19, 0, 0, 2019.6350456621005, 19.5, C
8/20/19 11:15:00 PM, 2019, 8, 20, 23, 15, 0, 2019.6355308219179, 13.5, C
8/21/19 3:30:00 AM, 2019, 8, 21, 3, 30, 0, 2019.6360159817352, 12.5, C
8/21/19 7:45:00 AM, 2019, 8, 21, 7, 45, 0, 2019.6365011415526, 11.5, C
8/21/19 12:00:00 PM, 2019, 8, 21, 12, 0, 0, 2019.63698630137, 12.0, C
8/21/19 4:15:00 PM, 2019, 8, 21, 16, 15, 0, 2019.6374714611873, 13.5, C
8/21/19 8:30:00 PM, 2019, 8, 21, 20, 30, 0, 2019.6379566210046, 12.5, C
8/22/19 12:45:00 AM, 2019, 8, 22, 0, 45, 0, 2019.638441780822, 10.0, C
8/22/19 5:00:00 AM, 2019, 8, 22, 5, 0, 0, 2019.6389269406393, 8.5, C
8/22/19 9:15:00 AM, 2019, 8, 22, 9, 15, 0, 2019.6394121004566, 8.0, C
8/22/19 1:30:00 PM, 2019, 8, 22, 13, 30, 0, 2019.639897260274, 13.5, C
8/22/19 5:45:00 PM, 2019, 8, 22, 17, 45, 0, 2019.6403824200913, 14.5, C
8/22/19 10:00:00 PM, 2019, 8, 22, 22, 0, 0, 2019.6408675799087, 11.0, C
8/23/19 2:15:00 AM, 2019, 8, 23, 2, 15, 0, 2019.641352739726, 8.5, C
8/23/19 6:30:00 AM, 2019, 8, 23, 6, 30, 0, 2019.6418378995434, 7.5, C
8/23/19 10:45:00 AM, 2019, 8, 23, 10, 45, 0, 2019.6423230593607, 9.0, C
8/23/19 3:00:00 PM, 2019, 8, 23, 15, 0, 0, 2019.642808219178, 10.0, C
8/23/19 7:15:00 PM, 2019, 8, 23, 19, 15, 0, 2019.6432933789954, 13.5, C
8/23/19 11:30:00 PM, 2019, 8, 23, 23, 30, 0, 2019.6437785388127, 8.5, C
8/24/19 3:45:00 AM, 2019, 8, 24, 3, 45, 0, 2019.64426369863, 7.5, C
8/24/19 8:00:00 AM, 2019, 8, 24, 8, 0, 0, 2019.6447488584474, 7.0, C
8/24/19 12:15:00 PM, 2019, 8, 24, 12, 15, 0, 2019.6452340182648, 12.0, C
8/24/19 4:30:00 PM, 2019, 8, 24, 16, 30, 0, 2019.6457191780821, 13.0, C
8/24/19 8:45:00 PM, 2019, 8, 24, 20, 45, 0, 2019.6462043378995, 10.5, C
8/25/19 1:00:00 AM, 2019, 8, 25, 1, 0, 0, 2019.6466894977168, 8.5, C
8/25/19 5:15:00 AM, 2019, 8, 25, 5, 15, 0, 2019.6471746575342, 8.5, C
8/25/19 9:30:00 AM, 2019, 8, 25, 9, 30, 0, 2019.6476598173515, 8.5, C
8/25/19 1:45:00 PM, 2019, 8, 25, 13, 45, 0, 2019.6481449771688, 11.0, C
8/25/19 6:00:00 PM, 2019, 8, 25, 18, 0, 0, 2019.6486301369864, 12.5, C
8/25/19 10:15:00 PM, 2019, 8, 25, 22, 15, 0, 2019.6491152968038, 9.0, C
8/26/19 2:30:00 AM, 2019, 8, 26, 2, 30, 0, 2019.649600456621, 6.5, C
8/26/19 6:45:00 AM, 2019, 8, 26, 6, 45, 0, 2019.6500856164384, 5.5, C
8/26/19 11:00:00 AM, 2019, 8, 26, 11, 0, 0, 2019.6505707762558, 6.5, C
8/26/19 3:15:00 PM, 2019, 8, 26, 15, 15, 0, 2019.6510559360731, 20.0, C
8/26/19 7:30:00 PM, 2019, 8, 26, 19, 30, 0, 2019.6515410958905, 20.0, C
8/26/19 11:45:00 PM, 2019, 8, 26, 23, 45, 0, 2019.6520262557078, 12.0, C
8/27/19 4:00:00 AM, 2019, 8, 27, 4, 0, 0, 2019.6525114155252, 9.5, C
8/27/19 8:15:00 AM, 2019, 8, 27, 8, 15, 0, 2019.6529965753425, 8.5, C
8/27/19 12:30:00 PM, 2019, 8, 27, 12, 30, 0, 2019.6534817351599, 14.0, C
8/27/19 4:45:00 PM, 2019, 8, 27, 16, 45, 0, 2019.6539668949772, 24.5, C
8/27/19 9:00:00 PM, 2019, 8, 27, 21, 0, 0, 2019.6544520547945, 18.0, C
8/28/19 1:15:00 AM, 2019, 8, 28, 1, 15, 0, 2019.654937214612, 13.0, C
8/28/19 5:30:00 AM, 2019, 8, 28, 5, 30, 0, 2019.6554223744292, 11.5, C
8/28/19 9:45:00 AM, 2019, 8, 28, 9, 45, 0, 2019.6559075342466, 11.0, C
8/28/19 2:00:00 PM, 2019, 8, 28, 14, 0, 0, 2019.656392694064, 20.0, C
8/28/19 6:15:00 PM, 2019, 8, 28, 18, 15, 0, 2019.6568778538813, 23.5, C
8/28/19 10:30:00 PM, 2019, 8, 28, 22, 30, 0, 2019.6573630136986, 15.0, C
8/29/19 2:45:00 AM, 2019, 8, 29, 2, 45, 0, 2019.657848173516, 12.0, C
8/29/19 7:00:00 AM, 2019, 8, 29, 7, 0, 0, 2019.6583333333333, 11.0, C
8/29/19 11:15:00 AM, 2019, 8, 29, 11, 15, 0, 2019.6588184931506, 12.5, C
8/29/19 3:30:00 PM, 2019, 8, 29, 15, 30, 0, 2019.659303652968, 24.0, C
8/29/19 7:45:00 PM, 2019, 8, 29, 19, 45, 0, 2019.6597888127853, 19.5, C
8/30/19 12:00:00 AM, 2019, 8, 30, 0, 0, 0, 2019.6602739726027, 15.0, C
8/30/19 4:15:00 AM, 2019, 8, 30, 4, 15, 0, 2019.66075913242, 13.5, C
8/30/19 8:30:00 AM, 2019, 8, 30, 8, 30, 0, 2019.6612442922374, 13.0, C
8/30/19 12:45:00 PM, 2019, 8, 30, 12, 45, 0, 2019.6617294520547, 15.5, C
8/30/19 5:00:00 PM, 2019, 8, 30, 17, 0, 0, 2019.662214611872, 18.0, C
8/30/19 9:15:00 PM, 2019, 8, 30, 21, 15, 0, 2019.6626997716894, 14.5, C
8/31/19 1:30:00 AM, 2019, 8, 31, 1, 30, 0, 2019.6631849315067, 12.0, C
8/31/19 5:45:00 AM, 2019, 8, 31, 5, 45, 0, 2019.663670091324, 11.0, C
8/31/19 10:00:00 AM, 2019, 8, 31, 10, 0, 0, 2019.6641552511417, 11.5, C
8/31/19 2:15:00 PM, 2019, 8, 31, 14, 15, 0, 2019.664640410959, 17.5, C
8/31/19 6:30:00 PM, 2019, 8, 31, 18, 30, 0, 2019.6651255707764, 16.0, C
8/31/19 10:45:00 PM, 2019, 8, 31, 22, 45, 0, 2019.6656107305937, 12.5, C
9/1/19 3:00:00 AM, 2019, 9, 1, 3, 0, 0, 2019.666095890411, 11.5, C
9/1/19 7:15:00 AM, 2019, 9, 1, 7, 15, 0, 2019.6665810502284, 10.5, C
9/1/19 11:30:00 AM, 2019, 9, 1, 11, 30, 0, 2019.6670662100457, 14.5, C
9/1/19 3:45:00 PM, 2019, 9, 1, 15, 45, 0, 2019.667551369863, 15.5, C
9/1/19 8:00:00 PM, 2019, 9, 1, 20, 0, 0, 2019.6680365296804, 15.5, C
9/2/19 12:15:00 AM, 2019, 9, 2, 0, 15, 0, 2019.6685216894978, 11.0, C
9/2/19 4:30:00 AM, 2019, 9, 2, 4, 30, 0, 2019.669006849315, 9.0, C
9/2/19 8:45:00 AM, 2019, 9, 2, 8, 45, 0, 2019.6694920091325, 8.5, C
9/2/19 1:00:00 PM, 2019, 9, 2, 13, 0, 0, 2019.6699771689498, 15.0, C
9/2/19 5:15:00 PM, 2019, 9, 2, 17, 15, 0, 2019.6704623287671, 23.0, C
9/2/19 9:30:00 PM, 2019, 9, 2, 21, 30, 0, 2019.6709474885845, 15.0, C
9/3/19 1:45:00 AM, 2019, 9, 3, 1, 45, 0, 2019.6714326484018, 12.0, C
9/3/19 6:00:00 AM, 2019, 9, 3, 6, 0, 0, 2019.6719178082192, 10.5, C
9/3/19 10:15:00 AM, 2019, 9, 3, 10, 15, 0, 2019.6724029680365, 11.0, C
9/3/19 2:30:00 PM, 2019, 9, 3, 14, 30, 0, 2019.6728881278539, 18.5, C
9/3/19 6:45:00 PM, 2019, 9, 3, 18, 45, 0, 2019.6733732876712, 20.0, C
9/3/19 11:00:00 PM, 2019, 9, 3, 23, 0, 0, 2019.6738584474886, 13.0, C
9/4/19 3:15:00 AM, 2019, 9, 4, 3, 15, 0, 2019.674343607306, 11.0, C
9/4/19 7:30:00 AM, 2019, 9, 4, 7, 30, 0, 2019.6748287671232, 9.0, C
9/4/19 11:45:00 AM, 2019, 9, 4, 11, 45, 0, 2019.6753139269406, 12.0, C
9/4/19 4:00:00 PM, 2019, 9, 4, 16, 0, 0, 2019.675799086758, 20.0, C
9/4/19 8:15:00 PM, 2019, 9, 4, 20, 15, 0, 2019.6762842465753, 17.0, C
9/5/19 12:30:00 AM, 2019, 9, 5, 0, 30, 0, 2019.6767694063926, 12.0, C
9/5/19 4:45:00 AM, 2019, 9, 5, 4, 45, 0, 2019.67725456621, 10.0, C
9/5/19 9:00:00 AM, 2019, 9, 5, 9, 0, 0, 2019.6777397260273, 9.5, C
9/5/19 1:15:00 PM, 2019, 9, 5, 13, 15, 0, 2019.6782248858447, 16.5, C
9/5/19 5:30:00 PM, 2019, 9, 5, 17, 30, 0, 2019.678710045662, 23.0, C
9/5/19 9:45:00 PM, 2019, 9, 5, 21, 45, 0, 2019.6791952054793, 15.5, C
9/6/19 2:00:00 AM, 2019, 9, 6, 2, 0, 0, 2019.6796803652967, 13.0, C
9/6/19 6:15:00 AM, 2019, 9, 6, 6, 15, 0, 2019.6801655251143, 12.0, C
9/6/19 10:30:00 AM, 2019, 9, 6, 10, 30, 0, 2019.6806506849316, 12.0, C
9/6/19 2:45:00 PM, 2019, 9, 6, 14, 45, 0, 2019.681135844749, 21.5, C
9/6/19 7:00:00 PM, 2019, 9, 6, 19, 0, 0, 2019.6816210045663, 21.5, C
