Date/time, year, month, day, hour, minute, seconds, decimal year, Temp, units
7/26/19 3:29:00 PM, 2019, 7, 26, 15, 29, 0, 2019.566151065449, 19.5, C
7/26/19 7:44:00 PM, 2019, 7, 26, 19, 44, 0, 2019.5666362252664, 15.0, C
7/26/19 11:59:00 PM, 2019, 7, 26, 23, 59, 0, 2019.5671213850837, 13.5, C
7/27/19 4:14:00 AM, 2019, 7, 27, 4, 14, 0, 2019.567606544901, 12.5, C
7/27/19 8:29:00 AM, 2019, 7, 27, 8, 29, 0, 2019.5680917047184, 12.0, C
7/27/19 12:44:00 PM, 2019, 7, 27, 12, 44, 0, 2019.5685768645358, 15.5, C
7/27/19 4:59:00 PM, 2019, 7, 27, 16, 59, 0, 2019.5690620243531, 13.5, C
7/27/19 9:14:00 PM, 2019, 7, 27, 21, 14, 0, 2019.5695471841705, 12.0, C
7/28/19 1:29:00 AM, 2019, 7, 28, 1, 29, 0, 2019.5700323439878, 10.0, C
7/28/19 5:44:00 AM, 2019, 7, 28, 5, 44, 0, 2019.5705175038051, 9.0, C
7/28/19 9:59:00 AM, 2019, 7, 28, 9, 59, 0, 2019.5710026636225, 14.5, C
7/28/19 2:14:00 PM, 2019, 7, 28, 14, 14, 0, 2019.5714878234398, 20.0, C
7/28/19 6:29:00 PM, 2019, 7, 28, 18, 29, 0, 2019.5719729832572, 14.5, C
7/28/19 10:44:00 PM, 2019, 7, 28, 22, 44, 0, 2019.5724581430745, 12.5, C
7/29/19 2:59:00 AM, 2019, 7, 29, 2, 59, 0, 2019.5729433028919, 11.0, C
7/29/19 7:14:00 AM, 2019, 7, 29, 7, 14, 0, 2019.5734284627092, 10.5, C
7/29/19 11:29:00 AM, 2019, 7, 29, 11, 29, 0, 2019.5739136225266, 19.5, C
7/29/19 3:44:00 PM, 2019, 7, 29, 15, 44, 0, 2019.574398782344, 19.5, C
7/29/19 7:59:00 PM, 2019, 7, 29, 19, 59, 0, 2019.5748839421613, 15.0, C
7/30/19 12:14:00 AM, 2019, 7, 30, 0, 14, 0, 2019.5753691019786, 12.5, C
7/30/19 4:29:00 AM, 2019, 7, 30, 4, 29, 0, 2019.575854261796, 11.5, C
7/30/19 8:44:00 AM, 2019, 7, 30, 8, 44, 0, 2019.5763394216133, 12.0, C
7/30/19 12:59:00 PM, 2019, 7, 30, 12, 59, 0, 2019.5768245814309, 13.5, C
7/30/19 5:14:00 PM, 2019, 7, 30, 17, 14, 0, 2019.5773097412482, 13.5, C
7/30/19 9:29:00 PM, 2019, 7, 30, 21, 29, 0, 2019.5777949010655, 12.0, C
7/31/19 1:44:00 AM, 2019, 7, 31, 1, 44, 0, 2019.578280060883, 11.5, C
7/31/19 5:59:00 AM, 2019, 7, 31, 5, 59, 0, 2019.5787652207002, 11.0, C
7/31/19 10:14:00 AM, 2019, 7, 31, 10, 14, 0, 2019.5792503805176, 14.5, C
7/31/19 2:29:00 PM, 2019, 7, 31, 14, 29, 0, 2019.579735540335, 17.0, C
7/31/19 6:44:00 PM, 2019, 7, 31, 18, 44, 0, 2019.5802207001523, 15.0, C
7/31/19 10:59:00 PM, 2019, 7, 31, 22, 59, 0, 2019.5807058599696, 12.5, C
8/1/19 3:14:00 AM, 2019, 8, 1, 3, 14, 0, 2019.581191019787, 11.5, C
8/1/19 7:29:00 AM, 2019, 8, 1, 7, 29, 0, 2019.5816761796043, 11.0, C
8/1/19 11:44:00 AM, 2019, 8, 1, 11, 44, 0, 2019.5821613394216, 16.0, C
8/1/19 3:59:00 PM, 2019, 8, 1, 15, 59, 0, 2019.582646499239, 15.5, C
8/1/19 8:14:00 PM, 2019, 8, 1, 20, 14, 0, 2019.5831316590563, 13.0, C
8/2/19 12:29:00 AM, 2019, 8, 2, 0, 29, 0, 2019.5836168188737, 12.5, C
8/2/19 4:44:00 AM, 2019, 8, 2, 4, 44, 0, 2019.584101978691, 11.5, C
8/2/19 8:59:00 AM, 2019, 8, 2, 8, 59, 0, 2019.5845871385084, 11.0, C
8/2/19 1:14:00 PM, 2019, 8, 2, 13, 14, 0, 2019.5850722983257, 15.5, C
8/2/19 5:29:00 PM, 2019, 8, 2, 17, 29, 0, 2019.585557458143, 14.5, C
8/2/19 9:44:00 PM, 2019, 8, 2, 21, 44, 0, 2019.5860426179604, 11.5, C
8/3/19 1:59:00 AM, 2019, 8, 3, 1, 59, 0, 2019.5865277777777, 10.0, C
8/3/19 6:14:00 AM, 2019, 8, 3, 6, 14, 0, 2019.587012937595, 9.0, C
8/3/19 10:29:00 AM, 2019, 8, 3, 10, 29, 0, 2019.5874980974124, 15.0, C
8/3/19 2:44:00 PM, 2019, 8, 3, 14, 44, 0, 2019.5879832572298, 17.0, C
8/3/19 6:59:00 PM, 2019, 8, 3, 18, 59, 0, 2019.5884684170471, 13.5, C
8/3/19 11:14:00 PM, 2019, 8, 3, 23, 14, 0, 2019.5889535768645, 11.0, C
8/4/19 3:29:00 AM, 2019, 8, 4, 3, 29, 0, 2019.5894387366818, 10.0, C
8/4/19 7:44:00 AM, 2019, 8, 4, 7, 44, 0, 2019.5899238964992, 10.5, C
8/4/19 11:59:00 AM, 2019, 8, 4, 11, 59, 0, 2019.5904090563165, 19.0, C
8/4/19 4:14:00 PM, 2019, 8, 4, 16, 14, 0, 2019.5908942161338, 16.5, C
8/4/19 8:29:00 PM, 2019, 8, 4, 20, 29, 0, 2019.5913793759512, 14.0, C
8/5/19 12:44:00 AM, 2019, 8, 5, 0, 44, 0, 2019.5918645357685, 13.0, C
8/5/19 4:59:00 AM, 2019, 8, 5, 4, 59, 0, 2019.592349695586, 12.5, C
8/5/19 9:14:00 AM, 2019, 8, 5, 9, 14, 0, 2019.5928348554035, 15.5, C
8/5/19 1:29:00 PM, 2019, 8, 5, 13, 29, 0, 2019.5933200152208, 24.5, C
8/5/19 5:44:00 PM, 2019, 8, 5, 17, 44, 0, 2019.5938051750381, 17.5, C
8/5/19 9:59:00 PM, 2019, 8, 5, 21, 59, 0, 2019.5942903348555, 15.0, C
8/6/19 2:14:00 AM, 2019, 8, 6, 2, 14, 0, 2019.5947754946728, 14.0, C
8/6/19 6:29:00 AM, 2019, 8, 6, 6, 29, 0, 2019.5952606544902, 13.0, C
8/6/19 10:44:00 AM, 2019, 8, 6, 10, 44, 0, 2019.5957458143075, 19.5, C
8/6/19 2:59:00 PM, 2019, 8, 6, 14, 59, 0, 2019.5962309741249, 22.0, C
8/6/19 7:14:00 PM, 2019, 8, 6, 19, 14, 0, 2019.5967161339422, 17.0, C
8/6/19 11:29:00 PM, 2019, 8, 6, 23, 29, 0, 2019.5972012937596, 14.5, C
8/7/19 3:44:00 AM, 2019, 8, 7, 3, 44, 0, 2019.597686453577, 13.5, C
8/7/19 7:59:00 AM, 2019, 8, 7, 7, 59, 0, 2019.5981716133942, 14.0, C
8/7/19 12:14:00 PM, 2019, 8, 7, 12, 14, 0, 2019.5986567732116, 22.5, C
8/7/19 4:29:00 PM, 2019, 8, 7, 16, 29, 0, 2019.599141933029, 20.0, C
8/7/19 8:44:00 PM, 2019, 8, 7, 20, 44, 0, 2019.5996270928463, 16.5, C
8/8/19 12:59:00 AM, 2019, 8, 8, 0, 59, 0, 2019.6001122526636, 15.0, C
8/8/19 5:14:00 AM, 2019, 8, 8, 5, 14, 0, 2019.600597412481, 13.5, C
8/8/19 9:29:00 AM, 2019, 8, 8, 9, 29, 0, 2019.6010825722983, 17.5, C
8/8/19 1:44:00 PM, 2019, 8, 8, 13, 44, 0, 2019.6015677321157, 25.0, C
8/8/19 5:59:00 PM, 2019, 8, 8, 17, 59, 0, 2019.602052891933, 18.5, C
8/8/19 10:14:00 PM, 2019, 8, 8, 22, 14, 0, 2019.6025380517503, 15.5, C
8/9/19 2:29:00 AM, 2019, 8, 9, 2, 29, 0, 2019.6030232115677, 14.5, C
8/9/19 6:44:00 AM, 2019, 8, 9, 6, 44, 0, 2019.603508371385, 13.5, C
8/9/19 10:59:00 AM, 2019, 8, 9, 10, 59, 0, 2019.6039935312024, 14.5, C
8/9/19 3:14:00 PM, 2019, 8, 9, 15, 14, 0, 2019.6044786910197, 16.5, C
8/9/19 7:29:00 PM, 2019, 8, 9, 19, 29, 0, 2019.604963850837, 15.5, C
8/9/19 11:44:00 PM, 2019, 8, 9, 23, 44, 0, 2019.6054490106544, 14.0, C
8/10/19 3:59:00 AM, 2019, 8, 10, 3, 59, 0, 2019.6059341704718, 13.0, C
8/10/19 8:14:00 AM, 2019, 8, 10, 8, 14, 0, 2019.606419330289, 12.5, C
8/10/19 12:29:00 PM, 2019, 8, 10, 12, 29, 0, 2019.6069044901064, 12.5, C
8/10/19 4:44:00 PM, 2019, 8, 10, 16, 44, 0, 2019.6073896499238, 15.0, C
8/10/19 8:59:00 PM, 2019, 8, 10, 20, 59, 0, 2019.6078748097414, 13.0, C
8/11/19 1:14:00 AM, 2019, 8, 11, 1, 14, 0, 2019.6083599695587, 12.0, C
8/11/19 5:29:00 AM, 2019, 8, 11, 5, 29, 0, 2019.608845129376, 11.5, C
8/11/19 9:44:00 AM, 2019, 8, 11, 9, 44, 0, 2019.6093302891934, 11.0, C
8/11/19 1:59:00 PM, 2019, 8, 11, 13, 59, 0, 2019.6098154490107, 12.5, C
8/11/19 6:14:00 PM, 2019, 8, 11, 18, 14, 0, 2019.610300608828, 12.0, C
8/11/19 10:29:00 PM, 2019, 8, 11, 22, 29, 0, 2019.6107857686454, 11.0, C
8/12/19 2:44:00 AM, 2019, 8, 12, 2, 44, 0, 2019.6112709284628, 10.5, C
8/12/19 6:59:00 AM, 2019, 8, 12, 6, 59, 0, 2019.6117560882801, 10.5, C
8/12/19 11:14:00 AM, 2019, 8, 12, 11, 14, 0, 2019.6122412480975, 13.0, C
8/12/19 3:29:00 PM, 2019, 8, 12, 15, 29, 0, 2019.6127264079148, 13.5, C
8/12/19 7:44:00 PM, 2019, 8, 12, 19, 44, 0, 2019.6132115677322, 12.5, C
8/12/19 11:59:00 PM, 2019, 8, 12, 23, 59, 0, 2019.6136967275495, 10.5, C
8/13/19 4:14:00 AM, 2019, 8, 13, 4, 14, 0, 2019.6141818873668, 10.0, C
8/13/19 8:29:00 AM, 2019, 8, 13, 8, 29, 0, 2019.6146670471842, 10.5, C
8/13/19 12:44:00 PM, 2019, 8, 13, 12, 44, 0, 2019.6151522070015, 17.0, C
8/13/19 4:59:00 PM, 2019, 8, 13, 16, 59, 0, 2019.6156373668189, 15.5, C
8/13/19 9:14:00 PM, 2019, 8, 13, 21, 14, 0, 2019.6161225266362, 13.0, C
8/14/19 1:29:00 AM, 2019, 8, 14, 1, 29, 0, 2019.6166076864536, 11.5, C
8/14/19 5:44:00 AM, 2019, 8, 14, 5, 44, 0, 2019.617092846271, 11.0, C
8/14/19 9:59:00 AM, 2019, 8, 14, 9, 59, 0, 2019.6175780060883, 15.5, C
8/14/19 2:14:00 PM, 2019, 8, 14, 14, 14, 0, 2019.6180631659056, 22.0, C
8/14/19 6:29:00 PM, 2019, 8, 14, 18, 29, 0, 2019.618548325723, 16.5, C
8/14/19 10:44:00 PM, 2019, 8, 14, 22, 44, 0, 2019.6190334855403, 13.5, C
8/15/19 2:59:00 AM, 2019, 8, 15, 2, 59, 0, 2019.6195186453576, 12.5, C
8/15/19 7:14:00 AM, 2019, 8, 15, 7, 14, 0, 2019.620003805175, 11.5, C
8/15/19 11:29:00 AM, 2019, 8, 15, 11, 29, 0, 2019.6204889649923, 16.5, C
8/15/19 3:44:00 PM, 2019, 8, 15, 15, 44, 0, 2019.6209741248097, 17.5, C
8/15/19 7:59:00 PM, 2019, 8, 15, 19, 59, 0, 2019.621459284627, 14.5, C
8/16/19 12:14:00 AM, 2019, 8, 16, 0, 14, 0, 2019.6219444444444, 12.5, C
8/16/19 4:29:00 AM, 2019, 8, 16, 4, 29, 0, 2019.6224296042617, 11.5, C
8/16/19 8:44:00 AM, 2019, 8, 16, 8, 44, 0, 2019.622914764079, 12.5, C
8/16/19 12:59:00 PM, 2019, 8, 16, 12, 59, 0, 2019.6233999238964, 13.0, C
8/16/19 5:14:00 PM, 2019, 8, 16, 17, 14, 0, 2019.623885083714, 13.0, C
8/16/19 9:29:00 PM, 2019, 8, 16, 21, 29, 0, 2019.6243702435313, 12.0, C
8/17/19 1:44:00 AM, 2019, 8, 17, 1, 44, 0, 2019.6248554033486, 11.0, C
8/17/19 5:59:00 AM, 2019, 8, 17, 5, 59, 0, 2019.625340563166, 10.5, C
8/17/19 10:14:00 AM, 2019, 8, 17, 10, 14, 0, 2019.6258257229833, 11.5, C
8/17/19 2:29:00 PM, 2019, 8, 17, 14, 29, 0, 2019.6263108828007, 12.5, C
8/17/19 6:44:00 PM, 2019, 8, 17, 18, 44, 0, 2019.626796042618, 12.5, C
8/17/19 10:59:00 PM, 2019, 8, 17, 22, 59, 0, 2019.6272812024354, 11.0, C
8/18/19 3:14:00 AM, 2019, 8, 18, 3, 14, 0, 2019.6277663622527, 10.5, C
8/18/19 7:29:00 AM, 2019, 8, 18, 7, 29, 0, 2019.62825152207, 10.0, C
8/18/19 11:44:00 AM, 2019, 8, 18, 11, 44, 0, 2019.6287366818874, 13.5, C
8/18/19 3:59:00 PM, 2019, 8, 18, 15, 59, 0, 2019.6292218417047, 14.0, C
8/18/19 8:14:00 PM, 2019, 8, 18, 20, 14, 0, 2019.629707001522, 12.5, C
8/19/19 12:29:00 AM, 2019, 8, 19, 0, 29, 0, 2019.6301921613394, 10.5, C
8/19/19 4:44:00 AM, 2019, 8, 19, 4, 44, 0, 2019.6306773211568, 10.5, C
8/19/19 8:59:00 AM, 2019, 8, 19, 8, 59, 0, 2019.6311624809741, 11.0, C
8/19/19 1:14:00 PM, 2019, 8, 19, 13, 14, 0, 2019.6316476407915, 15.0, C
8/19/19 5:29:00 PM, 2019, 8, 19, 17, 29, 0, 2019.6321328006088, 13.0, C
8/19/19 9:44:00 PM, 2019, 8, 19, 21, 44, 0, 2019.6326179604262, 11.0, C
8/20/19 1:59:00 AM, 2019, 8, 20, 1, 59, 0, 2019.6331031202435, 10.5, C
8/20/19 6:14:00 AM, 2019, 8, 20, 6, 14, 0, 2019.6335882800608, 10.5, C
8/20/19 10:29:00 AM, 2019, 8, 20, 10, 29, 0, 2019.6340734398782, 15.5, C
8/20/19 2:44:00 PM, 2019, 8, 20, 14, 44, 0, 2019.6345585996955, 17.0, C
8/20/19 6:59:00 PM, 2019, 8, 20, 18, 59, 0, 2019.6350437595129, 14.5, C
8/20/19 11:14:00 PM, 2019, 8, 20, 23, 14, 0, 2019.6355289193302, 12.5, C
8/21/19 3:29:00 AM, 2019, 8, 21, 3, 29, 0, 2019.6360140791476, 12.0, C
8/21/19 7:44:00 AM, 2019, 8, 21, 7, 44, 0, 2019.636499238965, 11.0, C
8/21/19 11:59:00 AM, 2019, 8, 21, 11, 59, 0, 2019.6369843987823, 11.0, C
8/21/19 4:14:00 PM, 2019, 8, 21, 16, 14, 0, 2019.6374695585996, 12.5, C
8/21/19 8:29:00 PM, 2019, 8, 21, 20, 29, 0, 2019.637954718417, 11.5, C
8/22/19 12:44:00 AM, 2019, 8, 22, 0, 44, 0, 2019.6384398782343, 10.5, C
8/22/19 4:59:00 AM, 2019, 8, 22, 4, 59, 0, 2019.6389250380516, 9.0, C
8/22/19 9:14:00 AM, 2019, 8, 22, 9, 14, 0, 2019.6394101978692, 11.0, C
8/22/19 1:29:00 PM, 2019, 8, 22, 13, 29, 0, 2019.6398953576866, 13.0, C
8/22/19 5:44:00 PM, 2019, 8, 22, 17, 44, 0, 2019.640380517504, 12.5, C
8/22/19 9:59:00 PM, 2019, 8, 22, 21, 59, 0, 2019.6408656773212, 10.5, C
8/23/19 2:14:00 AM, 2019, 8, 23, 2, 14, 0, 2019.6413508371386, 9.5, C
8/23/19 6:29:00 AM, 2019, 8, 23, 6, 29, 0, 2019.641835996956, 8.5, C
8/23/19 10:44:00 AM, 2019, 8, 23, 10, 44, 0, 2019.6423211567733, 9.5, C
8/23/19 2:59:00 PM, 2019, 8, 23, 14, 59, 0, 2019.6428063165906, 10.0, C
8/23/19 7:14:00 PM, 2019, 8, 23, 19, 14, 0, 2019.643291476408, 10.5, C
8/23/19 11:29:00 PM, 2019, 8, 23, 23, 29, 0, 2019.6437766362253, 8.5, C
8/24/19 3:44:00 AM, 2019, 8, 24, 3, 44, 0, 2019.6442617960427, 7.5, C
8/24/19 7:59:00 AM, 2019, 8, 24, 7, 59, 0, 2019.64474695586, 8.0, C
8/24/19 12:14:00 PM, 2019, 8, 24, 12, 14, 0, 2019.6452321156773, 11.0, C
8/24/19 4:29:00 PM, 2019, 8, 24, 16, 29, 0, 2019.6457172754947, 11.5, C
8/24/19 8:44:00 PM, 2019, 8, 24, 20, 44, 0, 2019.646202435312, 10.0, C
8/25/19 12:59:00 AM, 2019, 8, 25, 0, 59, 0, 2019.6466875951294, 8.5, C
8/25/19 5:14:00 AM, 2019, 8, 25, 5, 14, 0, 2019.6471727549467, 8.5, C
8/25/19 9:29:00 AM, 2019, 8, 25, 9, 29, 0, 2019.647657914764, 9.0, C
8/25/19 1:44:00 PM, 2019, 8, 25, 13, 44, 0, 2019.6481430745814, 10.0, C
8/25/19 5:59:00 PM, 2019, 8, 25, 17, 59, 0, 2019.6486282343988, 10.5, C
8/25/19 10:14:00 PM, 2019, 8, 25, 22, 14, 0, 2019.649113394216, 8.5, C
8/26/19 2:29:00 AM, 2019, 8, 26, 2, 29, 0, 2019.6495985540334, 7.5, C
8/26/19 6:44:00 AM, 2019, 8, 26, 6, 44, 0, 2019.6500837138508, 7.0, C
8/26/19 10:59:00 AM, 2019, 8, 26, 10, 59, 0, 2019.6505688736681, 14.0, C
8/26/19 3:14:00 PM, 2019, 8, 26, 15, 14, 0, 2019.6510540334855, 14.0, C
8/26/19 7:29:00 PM, 2019, 8, 26, 19, 29, 0, 2019.6515391933028, 11.0, C
8/26/19 11:44:00 PM, 2019, 8, 26, 23, 44, 0, 2019.6520243531202, 9.5, C
8/27/19 3:59:00 AM, 2019, 8, 27, 3, 59, 0, 2019.6525095129375, 9.0, C
8/27/19 8:14:00 AM, 2019, 8, 27, 8, 14, 0, 2019.6529946727549, 10.0, C
8/27/19 12:29:00 PM, 2019, 8, 27, 12, 29, 0, 2019.6534798325722, 19.5, C
8/27/19 4:44:00 PM, 2019, 8, 27, 16, 44, 0, 2019.6539649923895, 15.5, C
8/27/19 8:59:00 PM, 2019, 8, 27, 20, 59, 0, 2019.654450152207, 13.0, C
8/28/19 1:14:00 AM, 2019, 8, 28, 1, 14, 0, 2019.6549353120245, 12.0, C
8/28/19 5:29:00 AM, 2019, 8, 28, 5, 29, 0, 2019.6554204718418, 11.5, C
8/28/19 9:44:00 AM, 2019, 8, 28, 9, 44, 0, 2019.6559056316592, 15.0, C
8/28/19 1:59:00 PM, 2019, 8, 28, 13, 59, 0, 2019.6563907914765, 22.5, C
8/28/19 6:14:00 PM, 2019, 8, 28, 18, 14, 0, 2019.6568759512938, 16.0, C
8/28/19 10:29:00 PM, 2019, 8, 28, 22, 29, 0, 2019.6573611111112, 13.5, C
8/29/19 2:44:00 AM, 2019, 8, 29, 2, 44, 0, 2019.6578462709285, 12.0, C
8/29/19 6:59:00 AM, 2019, 8, 29, 6, 59, 0, 2019.6583314307459, 11.5, C
8/29/19 11:14:00 AM, 2019, 8, 29, 11, 14, 0, 2019.6588165905632, 18.0, C
8/29/19 3:29:00 PM, 2019, 8, 29, 15, 29, 0, 2019.6593017503806, 18.5, C
8/29/19 7:44:00 PM, 2019, 8, 29, 19, 44, 0, 2019.659786910198, 15.0, C
8/29/19 11:59:00 PM, 2019, 8, 29, 23, 59, 0, 2019.6602720700153, 13.5, C
8/30/19 4:14:00 AM, 2019, 8, 30, 4, 14, 0, 2019.6607572298326, 12.5, C
8/30/19 8:29:00 AM, 2019, 8, 30, 8, 29, 0, 2019.66124238965, 12.5, C
8/30/19 12:44:00 PM, 2019, 8, 30, 12, 44, 0, 2019.6617275494673, 14.0, C
8/30/19 4:59:00 PM, 2019, 8, 30, 16, 59, 0, 2019.6622127092846, 13.5, C
8/30/19 9:14:00 PM, 2019, 8, 30, 21, 14, 0, 2019.662697869102, 12.0, C
8/31/19 1:29:00 AM, 2019, 8, 31, 1, 29, 0, 2019.6631830289193, 11.0, C
8/31/19 5:44:00 AM, 2019, 8, 31, 5, 44, 0, 2019.6636681887367, 11.0, C
8/31/19 9:59:00 AM, 2019, 8, 31, 9, 59, 0, 2019.664153348554, 13.0, C
8/31/19 2:14:00 PM, 2019, 8, 31, 14, 14, 0, 2019.6646385083714, 15.0, C
8/31/19 6:29:00 PM, 2019, 8, 31, 18, 29, 0, 2019.6651236681887, 14.0, C
8/31/19 10:44:00 PM, 2019, 8, 31, 22, 44, 0, 2019.665608828006, 12.5, C
9/1/19 2:59:00 AM, 2019, 9, 1, 2, 59, 0, 2019.6660939878234, 11.5, C
9/1/19 7:14:00 AM, 2019, 9, 1, 7, 14, 0, 2019.6665791476407, 11.0, C
9/1/19 11:29:00 AM, 2019, 9, 1, 11, 29, 0, 2019.667064307458, 15.0, C
9/1/19 3:44:00 PM, 2019, 9, 1, 15, 44, 0, 2019.6675494672754, 14.0, C
9/1/19 7:59:00 PM, 2019, 9, 1, 19, 59, 0, 2019.6680346270928, 13.0, C
9/2/19 12:14:00 AM, 2019, 9, 2, 0, 14, 0, 2019.66851978691, 11.0, C
9/2/19 4:29:00 AM, 2019, 9, 2, 4, 29, 0, 2019.6690049467275, 10.0, C
9/2/19 8:44:00 AM, 2019, 9, 2, 8, 44, 0, 2019.6694901065448, 11.5, C
9/2/19 12:59:00 PM, 2019, 9, 2, 12, 59, 0, 2019.6699752663621, 17.5, C
9/2/19 5:14:00 PM, 2019, 9, 2, 17, 14, 0, 2019.6704604261797, 15.5, C
9/2/19 9:29:00 PM, 2019, 9, 2, 21, 29, 0, 2019.670945585997, 13.0, C
9/3/19 1:44:00 AM, 2019, 9, 3, 1, 44, 0, 2019.6714307458144, 12.5, C
9/3/19 5:59:00 AM, 2019, 9, 3, 5, 59, 0, 2019.6719159056317, 12.0, C
9/3/19 10:14:00 AM, 2019, 9, 3, 10, 14, 0, 2019.672401065449, 15.5, C
9/3/19 2:29:00 PM, 2019, 9, 3, 14, 29, 0, 2019.6728862252664, 19.0, C
9/3/19 6:44:00 PM, 2019, 9, 3, 18, 44, 0, 2019.6733713850838, 15.5, C
9/3/19 10:59:00 PM, 2019, 9, 3, 22, 59, 0, 2019.6738565449011, 12.5, C
9/4/19 3:14:00 AM, 2019, 9, 4, 3, 14, 0, 2019.6743417047185, 11.5, C
9/4/19 7:29:00 AM, 2019, 9, 4, 7, 29, 0, 2019.6748268645358, 10.5, C
9/4/19 11:44:00 AM, 2019, 9, 4, 11, 44, 0, 2019.6753120243532, 15.0, C
9/4/19 3:59:00 PM, 2019, 9, 4, 15, 59, 0, 2019.6757971841705, 16.5, C
9/4/19 8:14:00 PM, 2019, 9, 4, 20, 14, 0, 2019.6762823439879, 14.0, C
9/5/19 12:29:00 AM, 2019, 9, 5, 0, 29, 0, 2019.6767675038052, 12.0, C
9/5/19 4:44:00 AM, 2019, 9, 5, 4, 44, 0, 2019.6772526636225, 11.0, C
9/5/19 8:59:00 AM, 2019, 9, 5, 8, 59, 0, 2019.6777378234399, 13.0, C
9/5/19 1:14:00 PM, 2019, 9, 5, 13, 14, 0, 2019.6782229832572, 20.0, C
9/5/19 5:29:00 PM, 2019, 9, 5, 17, 29, 0, 2019.6787081430746, 16.0, C
9/5/19 9:44:00 PM, 2019, 9, 5, 21, 44, 0, 2019.679193302892, 14.0, C
9/6/19 1:59:00 AM, 2019, 9, 6, 1, 59, 0, 2019.6796784627093, 13.5, C
9/6/19 6:14:00 AM, 2019, 9, 6, 6, 14, 0, 2019.6801636225266, 13.0, C
9/6/19 10:29:00 AM, 2019, 9, 6, 10, 29, 0, 2019.680648782344, 16.5, C
9/6/19 2:44:00 PM, 2019, 9, 6, 14, 44, 0, 2019.6811339421613, 19.5, C
9/6/19 6:59:00 PM, 2019, 9, 6, 18, 59, 0, 2019.6816191019786, 16.0, C
