Date/time, year, month, day, hour, minute, seconds, decimal year, Temp, units
7/23/19 7:19:00 PM, 2019, 7, 23, 19, 19, 0, 2019.5583694824961, 15.5, C
7/23/19 11:34:00 PM, 2019, 7, 23, 23, 34, 0, 2019.5588546423135, 12.0, C
7/24/19 3:49:00 AM, 2019, 7, 24, 3, 49, 0, 2019.5593398021308, 8.5, C
7/24/19 8:04:00 AM, 2019, 7, 24, 8, 4, 0, 2019.5598249619482, 9.0, C
7/24/19 12:19:00 PM, 2019, 7, 24, 12, 19, 0, 2019.5603101217655, 11.0, C
7/24/19 4:34:00 PM, 2019, 7, 24, 16, 34, 0, 2019.5607952815828, 12.5, C
7/24/19 8:49:00 PM, 2019, 7, 24, 20, 49, 0, 2019.5612804414004, 9.5, C
7/25/19 1:04:00 AM, 2019, 7, 25, 1, 4, 0, 2019.5617656012178, 6.5, C
7/25/19 5:19:00 AM, 2019, 7, 25, 5, 19, 0, 2019.562250761035, 5.5, C
7/25/19 9:34:00 AM, 2019, 7, 25, 9, 34, 0, 2019.5627359208524, 15.5, C
7/25/19 1:49:00 PM, 2019, 7, 25, 13, 49, 0, 2019.5632210806698, 21.0, C
7/25/19 6:04:00 PM, 2019, 7, 25, 18, 4, 0, 2019.5637062404871, 20.0, C
7/25/19 10:19:00 PM, 2019, 7, 25, 22, 19, 0, 2019.5641914003045, 11.5, C
7/26/19 2:34:00 AM, 2019, 7, 26, 2, 34, 0, 2019.5646765601218, 9.0, C
7/26/19 6:49:00 AM, 2019, 7, 26, 6, 49, 0, 2019.5651617199392, 8.5, C
7/26/19 11:04:00 AM, 2019, 7, 26, 11, 4, 0, 2019.5656468797565, 21.5, C
7/26/19 3:19:00 PM, 2019, 7, 26, 15, 19, 0, 2019.5661320395739, 23.5, C
7/26/19 7:34:00 PM, 2019, 7, 26, 19, 34, 0, 2019.5666171993912, 18.5, C
7/26/19 11:49:00 PM, 2019, 7, 26, 23, 49, 0, 2019.5671023592085, 15.5, C
7/27/19 4:04:00 AM, 2019, 7, 27, 4, 4, 0, 2019.567587519026, 13.5, C
7/27/19 8:19:00 AM, 2019, 7, 27, 8, 19, 0, 2019.5680726788432, 11.5, C
7/27/19 12:34:00 PM, 2019, 7, 27, 12, 34, 0, 2019.5685578386606, 16.0, C
7/27/19 4:49:00 PM, 2019, 7, 27, 16, 49, 0, 2019.569042998478, 15.5, C
7/27/19 9:04:00 PM, 2019, 7, 27, 21, 4, 0, 2019.5695281582953, 12.5, C
7/28/19 1:19:00 AM, 2019, 7, 28, 1, 19, 0, 2019.5700133181126, 7.5, C
7/28/19 5:34:00 AM, 2019, 7, 28, 5, 34, 0, 2019.57049847793, 6.0, C
7/28/19 9:49:00 AM, 2019, 7, 28, 9, 49, 0, 2019.5709836377473, 15.5, C
7/28/19 2:04:00 PM, 2019, 7, 28, 14, 4, 0, 2019.5714687975646, 20.5, C
7/28/19 6:19:00 PM, 2019, 7, 28, 18, 19, 0, 2019.571953957382, 17.5, C
7/28/19 10:34:00 PM, 2019, 7, 28, 22, 34, 0, 2019.5724391171993, 11.5, C
7/29/19 2:49:00 AM, 2019, 7, 29, 2, 49, 0, 2019.5729242770167, 8.5, C
7/29/19 7:04:00 AM, 2019, 7, 29, 7, 4, 0, 2019.573409436834, 8.0, C
7/29/19 11:19:00 AM, 2019, 7, 29, 11, 19, 0, 2019.5738945966514, 20.0, C
7/29/19 3:34:00 PM, 2019, 7, 29, 15, 34, 0, 2019.5743797564687, 22.0, C
7/29/19 7:49:00 PM, 2019, 7, 29, 19, 49, 0, 2019.574864916286, 15.5, C
7/30/19 12:04:00 AM, 2019, 7, 30, 0, 4, 0, 2019.5753500761034, 10.5, C
7/30/19 4:19:00 AM, 2019, 7, 30, 4, 19, 0, 2019.5758352359207, 8.0, C
7/30/19 8:34:00 AM, 2019, 7, 30, 8, 34, 0, 2019.576320395738, 11.5, C
7/30/19 12:49:00 PM, 2019, 7, 30, 12, 49, 0, 2019.5768055555557, 18.5, C
7/30/19 5:04:00 PM, 2019, 7, 30, 17, 4, 0, 2019.577290715373, 18.5, C
7/30/19 9:19:00 PM, 2019, 7, 30, 21, 19, 0, 2019.5777758751904, 11.5, C
7/31/19 1:34:00 AM, 2019, 7, 31, 1, 34, 0, 2019.5782610350077, 11.5, C
7/31/19 5:49:00 AM, 2019, 7, 31, 5, 49, 0, 2019.578746194825, 10.5, C
7/31/19 10:04:00 AM, 2019, 7, 31, 10, 4, 0, 2019.5792313546424, 17.5, C
7/31/19 2:19:00 PM, 2019, 7, 31, 14, 19, 0, 2019.5797165144597, 19.0, C
7/31/19 6:34:00 PM, 2019, 7, 31, 18, 34, 0, 2019.580201674277, 17.5, C
7/31/19 10:49:00 PM, 2019, 7, 31, 22, 49, 0, 2019.5806868340944, 10.5, C
8/1/19 3:04:00 AM, 2019, 8, 1, 3, 4, 0, 2019.5811719939118, 9.5, C
8/1/19 7:19:00 AM, 2019, 8, 1, 7, 19, 0, 2019.581657153729, 11.0, C
8/1/19 11:34:00 AM, 2019, 8, 1, 11, 34, 0, 2019.5821423135465, 19.0, C
8/1/19 3:49:00 PM, 2019, 8, 1, 15, 49, 0, 2019.5826274733638, 20.0, C
8/1/19 8:04:00 PM, 2019, 8, 1, 20, 4, 0, 2019.5831126331811, 14.5, C
8/2/19 12:19:00 AM, 2019, 8, 2, 0, 19, 0, 2019.5835977929985, 13.5, C
8/2/19 4:34:00 AM, 2019, 8, 2, 4, 34, 0, 2019.5840829528158, 13.0, C
8/2/19 8:49:00 AM, 2019, 8, 2, 8, 49, 0, 2019.5845681126332, 13.5, C
8/2/19 1:04:00 PM, 2019, 8, 2, 13, 4, 0, 2019.5850532724505, 17.5, C
8/2/19 5:19:00 PM, 2019, 8, 2, 17, 19, 0, 2019.5855384322679, 16.5, C
8/2/19 9:34:00 PM, 2019, 8, 2, 21, 34, 0, 2019.5860235920852, 10.5, C
8/3/19 1:49:00 AM, 2019, 8, 3, 1, 49, 0, 2019.5865087519026, 7.0, C
8/3/19 6:04:00 AM, 2019, 8, 3, 6, 4, 0, 2019.58699391172, 6.0, C
8/3/19 10:19:00 AM, 2019, 8, 3, 10, 19, 0, 2019.5874790715372, 17.0, C
8/3/19 2:34:00 PM, 2019, 8, 3, 14, 34, 0, 2019.5879642313546, 21.0, C
8/3/19 6:49:00 PM, 2019, 8, 3, 18, 49, 0, 2019.588449391172, 17.0, C
8/3/19 11:04:00 PM, 2019, 8, 3, 23, 4, 0, 2019.5889345509893, 10.0, C
8/4/19 3:19:00 AM, 2019, 8, 4, 3, 19, 0, 2019.5894197108066, 8.5, C
8/4/19 7:34:00 AM, 2019, 8, 4, 7, 34, 0, 2019.589904870624, 11.5, C
8/4/19 11:49:00 AM, 2019, 8, 4, 11, 49, 0, 2019.5903900304413, 23.0, C
8/4/19 4:04:00 PM, 2019, 8, 4, 16, 4, 0, 2019.5908751902587, 25.5, C
8/4/19 8:19:00 PM, 2019, 8, 4, 20, 19, 0, 2019.591360350076, 16.5, C
8/5/19 12:34:00 AM, 2019, 8, 5, 0, 34, 0, 2019.5918455098933, 13.0, C
8/5/19 4:49:00 AM, 2019, 8, 5, 4, 49, 0, 2019.592330669711, 12.0, C
8/5/19 9:04:00 AM, 2019, 8, 5, 9, 4, 0, 2019.5928158295283, 19.5, C
8/5/19 1:19:00 PM, 2019, 8, 5, 13, 19, 0, 2019.5933009893456, 25.5, C
8/5/19 5:34:00 PM, 2019, 8, 5, 17, 34, 0, 2019.593786149163, 26.5, C
8/5/19 9:49:00 PM, 2019, 8, 5, 21, 49, 0, 2019.5942713089803, 15.0, C
8/6/19 2:04:00 AM, 2019, 8, 6, 2, 4, 0, 2019.5947564687976, 13.0, C
8/6/19 6:19:00 AM, 2019, 8, 6, 6, 19, 0, 2019.595241628615, 11.5, C
8/6/19 10:34:00 AM, 2019, 8, 6, 10, 34, 0, 2019.5957267884323, 22.5, C
8/6/19 2:49:00 PM, 2019, 8, 6, 14, 49, 0, 2019.5962119482497, 26.5, C
8/6/19 7:04:00 PM, 2019, 8, 6, 19, 4, 0, 2019.596697108067, 19.0, C
8/6/19 11:19:00 PM, 2019, 8, 6, 23, 19, 0, 2019.5971822678844, 13.0, C
8/7/19 3:34:00 AM, 2019, 8, 7, 3, 34, 0, 2019.5976674277017, 11.0, C
8/7/19 7:49:00 AM, 2019, 8, 7, 7, 49, 0, 2019.598152587519, 15.0, C
8/7/19 12:04:00 PM, 2019, 8, 7, 12, 4, 0, 2019.5986377473364, 23.5, C
8/7/19 4:19:00 PM, 2019, 8, 7, 16, 19, 0, 2019.5991229071537, 26.0, C
8/7/19 8:34:00 PM, 2019, 8, 7, 20, 34, 0, 2019.599608066971, 16.5, C
8/8/19 12:49:00 AM, 2019, 8, 8, 0, 49, 0, 2019.6000932267884, 12.0, C
8/8/19 5:04:00 AM, 2019, 8, 8, 5, 4, 0, 2019.6005783866058, 10.0, C
8/8/19 9:19:00 AM, 2019, 8, 8, 9, 19, 0, 2019.6010635464231, 14.5, C
8/8/19 1:34:00 PM, 2019, 8, 8, 13, 34, 0, 2019.6015487062405, 19.5, C
8/8/19 5:49:00 PM, 2019, 8, 8, 17, 49, 0, 2019.6020338660578, 19.0, C
8/8/19 10:04:00 PM, 2019, 8, 8, 22, 4, 0, 2019.6025190258752, 14.0, C
8/9/19 2:19:00 AM, 2019, 8, 9, 2, 19, 0, 2019.6030041856925, 12.5, C
8/9/19 6:34:00 AM, 2019, 8, 9, 6, 34, 0, 2019.6034893455098, 12.0, C
8/9/19 10:49:00 AM, 2019, 8, 9, 10, 49, 0, 2019.6039745053272, 13.0, C
8/9/19 3:04:00 PM, 2019, 8, 9, 15, 4, 0, 2019.6044596651445, 16.0, C
8/9/19 7:19:00 PM, 2019, 8, 9, 19, 19, 0, 2019.6049448249619, 15.5, C
8/9/19 11:34:00 PM, 2019, 8, 9, 23, 34, 0, 2019.6054299847792, 13.5, C
8/10/19 3:49:00 AM, 2019, 8, 10, 3, 49, 0, 2019.6059151445966, 12.0, C
8/10/19 8:04:00 AM, 2019, 8, 10, 8, 4, 0, 2019.606400304414, 12.0, C
8/10/19 12:19:00 PM, 2019, 8, 10, 12, 19, 0, 2019.6068854642313, 14.0, C
8/10/19 4:34:00 PM, 2019, 8, 10, 16, 34, 0, 2019.6073706240486, 17.0, C
8/10/19 8:49:00 PM, 2019, 8, 10, 20, 49, 0, 2019.6078557838662, 13.0, C
8/11/19 1:04:00 AM, 2019, 8, 11, 1, 4, 0, 2019.6083409436835, 11.5, C
8/11/19 5:19:00 AM, 2019, 8, 11, 5, 19, 0, 2019.6088261035009, 11.5, C
8/11/19 9:34:00 AM, 2019, 8, 11, 9, 34, 0, 2019.6093112633182, 11.0, C
8/11/19 1:49:00 PM, 2019, 8, 11, 13, 49, 0, 2019.6097964231355, 12.5, C
8/11/19 6:04:00 PM, 2019, 8, 11, 18, 4, 0, 2019.610281582953, 13.5, C
8/11/19 10:19:00 PM, 2019, 8, 11, 22, 19, 0, 2019.6107667427702, 11.0, C
8/12/19 2:34:00 AM, 2019, 8, 12, 2, 34, 0, 2019.6112519025876, 11.0, C
8/12/19 6:49:00 AM, 2019, 8, 12, 6, 49, 0, 2019.611737062405, 10.5, C
8/12/19 11:04:00 AM, 2019, 8, 12, 11, 4, 0, 2019.6122222222223, 13.5, C
8/12/19 3:19:00 PM, 2019, 8, 12, 15, 19, 0, 2019.6127073820396, 16.5, C
8/12/19 7:34:00 PM, 2019, 8, 12, 19, 34, 0, 2019.613192541857, 12.5, C
8/12/19 11:49:00 PM, 2019, 8, 12, 23, 49, 0, 2019.6136777016743, 9.0, C
8/13/19 4:04:00 AM, 2019, 8, 13, 4, 4, 0, 2019.6141628614916, 8.0, C
8/13/19 8:19:00 AM, 2019, 8, 13, 8, 19, 0, 2019.614648021309, 12.5, C
8/13/19 12:34:00 PM, 2019, 8, 13, 12, 34, 0, 2019.6151331811263, 19.0, C
8/13/19 4:49:00 PM, 2019, 8, 13, 16, 49, 0, 2019.6156183409437, 21.5, C
8/13/19 9:04:00 PM, 2019, 8, 13, 21, 4, 0, 2019.616103500761, 13.5, C
8/14/19 1:19:00 AM, 2019, 8, 14, 1, 19, 0, 2019.6165886605784, 9.5, C
8/14/19 5:34:00 AM, 2019, 8, 14, 5, 34, 0, 2019.6170738203957, 9.5, C
8/14/19 9:49:00 AM, 2019, 8, 14, 9, 49, 0, 2019.617558980213, 18.0, C
8/14/19 2:04:00 PM, 2019, 8, 14, 14, 4, 0, 2019.6180441400304, 21.0, C
8/14/19 6:19:00 PM, 2019, 8, 14, 18, 19, 0, 2019.6185292998478, 18.0, C
8/14/19 10:34:00 PM, 2019, 8, 14, 22, 34, 0, 2019.619014459665, 12.0, C
8/15/19 2:49:00 AM, 2019, 8, 15, 2, 49, 0, 2019.6194996194824, 10.0, C
8/15/19 7:04:00 AM, 2019, 8, 15, 7, 4, 0, 2019.6199847792998, 8.5, C
8/15/19 11:19:00 AM, 2019, 8, 15, 11, 19, 0, 2019.6204699391171, 18.0, C
8/15/19 3:34:00 PM, 2019, 8, 15, 15, 34, 0, 2019.6209550989345, 20.0, C
8/15/19 7:49:00 PM, 2019, 8, 15, 19, 49, 0, 2019.6214402587518, 15.5, C
8/16/19 12:04:00 AM, 2019, 8, 16, 0, 4, 0, 2019.6219254185692, 10.5, C
8/16/19 4:19:00 AM, 2019, 8, 16, 4, 19, 0, 2019.6224105783865, 9.0, C
8/16/19 8:34:00 AM, 2019, 8, 16, 8, 34, 0, 2019.6228957382039, 11.5, C
8/16/19 12:49:00 PM, 2019, 8, 16, 12, 49, 0, 2019.6233808980212, 13.5, C
8/16/19 5:04:00 PM, 2019, 8, 16, 17, 4, 0, 2019.6238660578388, 13.5, C
8/16/19 9:19:00 PM, 2019, 8, 16, 21, 19, 0, 2019.624351217656, 11.5, C
8/17/19 1:34:00 AM, 2019, 8, 17, 1, 34, 0, 2019.6248363774735, 11.0, C
8/17/19 5:49:00 AM, 2019, 8, 17, 5, 49, 0, 2019.6253215372908, 10.5, C
8/17/19 10:04:00 AM, 2019, 8, 17, 10, 4, 0, 2019.6258066971081, 13.0, C
8/17/19 2:19:00 PM, 2019, 8, 17, 14, 19, 0, 2019.6262918569255, 13.5, C
8/17/19 6:34:00 PM, 2019, 8, 17, 18, 34, 0, 2019.6267770167428, 14.0, C
8/17/19 10:49:00 PM, 2019, 8, 17, 22, 49, 0, 2019.6272621765602, 11.0, C
8/18/19 3:04:00 AM, 2019, 8, 18, 3, 4, 0, 2019.6277473363775, 9.5, C
8/18/19 7:19:00 AM, 2019, 8, 18, 7, 19, 0, 2019.6282324961949, 8.0, C
8/18/19 11:34:00 AM, 2019, 8, 18, 11, 34, 0, 2019.6287176560122, 15.0, C
8/18/19 3:49:00 PM, 2019, 8, 18, 15, 49, 0, 2019.6292028158296, 18.5, C
8/18/19 8:04:00 PM, 2019, 8, 18, 20, 4, 0, 2019.629687975647, 13.5, C
8/19/19 12:19:00 AM, 2019, 8, 19, 0, 19, 0, 2019.6301731354642, 8.5, C
8/19/19 4:34:00 AM, 2019, 8, 19, 4, 34, 0, 2019.6306582952816, 9.5, C
8/19/19 8:49:00 AM, 2019, 8, 19, 8, 49, 0, 2019.631143455099, 11.5, C
8/19/19 1:04:00 PM, 2019, 8, 19, 13, 4, 0, 2019.6316286149163, 17.5, C
8/19/19 5:19:00 PM, 2019, 8, 19, 17, 19, 0, 2019.6321137747336, 18.5, C
8/19/19 9:34:00 PM, 2019, 8, 19, 21, 34, 0, 2019.632598934551, 9.5, C
8/20/19 1:49:00 AM, 2019, 8, 20, 1, 49, 0, 2019.6330840943683, 7.5, C
8/20/19 6:04:00 AM, 2019, 8, 20, 6, 4, 0, 2019.6335692541857, 6.5, C
8/20/19 10:19:00 AM, 2019, 8, 20, 10, 19, 0, 2019.634054414003, 21.5, C
8/20/19 2:34:00 PM, 2019, 8, 20, 14, 34, 0, 2019.6345395738203, 24.0, C
8/20/19 6:49:00 PM, 2019, 8, 20, 18, 49, 0, 2019.6350247336377, 20.0, C
8/20/19 11:04:00 PM, 2019, 8, 20, 23, 4, 0, 2019.635509893455, 13.0, C
8/21/19 3:19:00 AM, 2019, 8, 21, 3, 19, 0, 2019.6359950532724, 12.5, C
8/21/19 7:34:00 AM, 2019, 8, 21, 7, 34, 0, 2019.6364802130897, 13.0, C
8/21/19 11:49:00 AM, 2019, 8, 21, 11, 49, 0, 2019.636965372907, 11.5, C
8/21/19 4:04:00 PM, 2019, 8, 21, 16, 4, 0, 2019.6374505327244, 13.5, C
8/21/19 8:19:00 PM, 2019, 8, 21, 20, 19, 0, 2019.6379356925418, 12.5, C
8/22/19 12:34:00 AM, 2019, 8, 22, 0, 34, 0, 2019.638420852359, 10.0, C
8/22/19 4:49:00 AM, 2019, 8, 22, 4, 49, 0, 2019.6389060121764, 8.5, C
8/22/19 9:04:00 AM, 2019, 8, 22, 9, 4, 0, 2019.639391171994, 10.5, C
8/22/19 1:19:00 PM, 2019, 8, 22, 13, 19, 0, 2019.6398763318114, 14.0, C
8/22/19 5:34:00 PM, 2019, 8, 22, 17, 34, 0, 2019.6403614916287, 14.5, C
8/22/19 9:49:00 PM, 2019, 8, 22, 21, 49, 0, 2019.640846651446, 9.0, C
8/23/19 2:04:00 AM, 2019, 8, 23, 2, 4, 0, 2019.6413318112634, 7.5, C
8/23/19 6:19:00 AM, 2019, 8, 23, 6, 19, 0, 2019.6418169710807, 7.0, C
8/23/19 10:34:00 AM, 2019, 8, 23, 10, 34, 0, 2019.642302130898, 10.5, C
8/23/19 2:49:00 PM, 2019, 8, 23, 14, 49, 0, 2019.6427872907154, 11.5, C
8/23/19 7:04:00 PM, 2019, 8, 23, 19, 4, 0, 2019.6432724505328, 12.0, C
8/23/19 11:19:00 PM, 2019, 8, 23, 23, 19, 0, 2019.6437576103501, 8.5, C
8/24/19 3:34:00 AM, 2019, 8, 24, 3, 34, 0, 2019.6442427701675, 6.5, C
8/24/19 7:49:00 AM, 2019, 8, 24, 7, 49, 0, 2019.6447279299848, 8.0, C
8/24/19 12:04:00 PM, 2019, 8, 24, 12, 4, 0, 2019.6452130898022, 11.0, C
8/24/19 4:19:00 PM, 2019, 8, 24, 16, 19, 0, 2019.6456982496195, 12.0, C
8/24/19 8:34:00 PM, 2019, 8, 24, 20, 34, 0, 2019.6461834094368, 10.5, C
8/25/19 12:49:00 AM, 2019, 8, 25, 0, 49, 0, 2019.6466685692542, 7.5, C
8/25/19 5:04:00 AM, 2019, 8, 25, 5, 4, 0, 2019.6471537290715, 9.0, C
8/25/19 9:19:00 AM, 2019, 8, 25, 9, 19, 0, 2019.6476388888889, 10.5, C
8/25/19 1:34:00 PM, 2019, 8, 25, 13, 34, 0, 2019.6481240487062, 12.5, C
8/25/19 5:49:00 PM, 2019, 8, 25, 17, 49, 0, 2019.6486092085236, 13.0, C
8/25/19 10:04:00 PM, 2019, 8, 25, 22, 4, 0, 2019.649094368341, 7.5, C
8/26/19 2:19:00 AM, 2019, 8, 26, 2, 19, 0, 2019.6495795281583, 5.5, C
8/26/19 6:34:00 AM, 2019, 8, 26, 6, 34, 0, 2019.6500646879756, 4.0, C
8/26/19 10:49:00 AM, 2019, 8, 26, 10, 49, 0, 2019.650549847793, 15.0, C
8/26/19 3:04:00 PM, 2019, 8, 26, 15, 4, 0, 2019.6510350076103, 18.5, C
8/26/19 7:19:00 PM, 2019, 8, 26, 19, 19, 0, 2019.6515201674276, 12.0, C
8/26/19 11:34:00 PM, 2019, 8, 26, 23, 34, 0, 2019.652005327245, 8.5, C
8/27/19 3:49:00 AM, 2019, 8, 27, 3, 49, 0, 2019.6524904870623, 8.0, C
8/27/19 8:04:00 AM, 2019, 8, 27, 8, 4, 0, 2019.6529756468797, 11.0, C
8/27/19 12:19:00 PM, 2019, 8, 27, 12, 19, 0, 2019.653460806697, 22.0, C
8/27/19 4:34:00 PM, 2019, 8, 27, 16, 34, 0, 2019.6539459665144, 25.5, C
8/27/19 8:49:00 PM, 2019, 8, 27, 20, 49, 0, 2019.6544311263317, 14.0, C
8/28/19 1:04:00 AM, 2019, 8, 28, 1, 4, 0, 2019.6549162861493, 11.5, C
8/28/19 5:19:00 AM, 2019, 8, 28, 5, 19, 0, 2019.6554014459666, 10.5, C
8/28/19 9:34:00 AM, 2019, 8, 28, 9, 34, 0, 2019.655886605784, 21.0, C
8/28/19 1:49:00 PM, 2019, 8, 28, 13, 49, 0, 2019.6563717656013, 25.5, C
8/28/19 6:04:00 PM, 2019, 8, 28, 18, 4, 0, 2019.6568569254187, 19.0, C
8/28/19 10:19:00 PM, 2019, 8, 28, 22, 19, 0, 2019.657342085236, 12.5, C
8/29/19 2:34:00 AM, 2019, 8, 29, 2, 34, 0, 2019.6578272450533, 11.0, C
8/29/19 6:49:00 AM, 2019, 8, 29, 6, 49, 0, 2019.6583124048707, 10.0, C
8/29/19 11:04:00 AM, 2019, 8, 29, 11, 4, 0, 2019.658797564688, 21.5, C
8/29/19 3:19:00 PM, 2019, 8, 29, 15, 19, 0, 2019.6592827245054, 23.5, C
8/29/19 7:34:00 PM, 2019, 8, 29, 19, 34, 0, 2019.6597678843227, 16.5, C
8/29/19 11:49:00 PM, 2019, 8, 29, 23, 49, 0, 2019.66025304414, 13.5, C
8/30/19 4:04:00 AM, 2019, 8, 30, 4, 4, 0, 2019.6607382039574, 12.5, C
8/30/19 8:19:00 AM, 2019, 8, 30, 8, 19, 0, 2019.6612233637748, 13.0, C
8/30/19 12:34:00 PM, 2019, 8, 30, 12, 34, 0, 2019.661708523592, 15.5, C
8/30/19 4:49:00 PM, 2019, 8, 30, 16, 49, 0, 2019.6621936834094, 19.0, C
8/30/19 9:04:00 PM, 2019, 8, 30, 21, 4, 0, 2019.6626788432268, 14.0, C
8/31/19 1:19:00 AM, 2019, 8, 31, 1, 19, 0, 2019.6631640030441, 11.5, C
8/31/19 5:34:00 AM, 2019, 8, 31, 5, 34, 0, 2019.6636491628615, 11.0, C
8/31/19 9:49:00 AM, 2019, 8, 31, 9, 49, 0, 2019.6641343226788, 16.0, C
8/31/19 2:04:00 PM, 2019, 8, 31, 14, 4, 0, 2019.6646194824962, 18.0, C
8/31/19 6:19:00 PM, 2019, 8, 31, 18, 19, 0, 2019.6651046423135, 17.0, C
8/31/19 10:34:00 PM, 2019, 8, 31, 22, 34, 0, 2019.6655898021309, 13.0, C
9/1/19 2:49:00 AM, 2019, 9, 1, 2, 49, 0, 2019.6660749619482, 12.0, C
9/1/19 7:04:00 AM, 2019, 9, 1, 7, 4, 0, 2019.6665601217655, 10.5, C
9/1/19 11:19:00 AM, 2019, 9, 1, 11, 19, 0, 2019.667045281583, 16.5, C
9/1/19 3:34:00 PM, 2019, 9, 1, 15, 34, 0, 2019.6675304414002, 18.5, C
9/1/19 7:49:00 PM, 2019, 9, 1, 19, 49, 0, 2019.6680156012176, 14.5, C
9/2/19 12:04:00 AM, 2019, 9, 2, 0, 4, 0, 2019.668500761035, 9.0, C
9/2/19 4:19:00 AM, 2019, 9, 2, 4, 19, 0, 2019.6689859208523, 7.5, C
9/2/19 8:34:00 AM, 2019, 9, 2, 8, 34, 0, 2019.6694710806696, 11.5, C
9/2/19 12:49:00 PM, 2019, 9, 2, 12, 49, 0, 2019.669956240487, 18.5, C
9/2/19 5:04:00 PM, 2019, 9, 2, 17, 4, 0, 2019.6704414003045, 21.5, C
9/2/19 9:19:00 PM, 2019, 9, 2, 21, 19, 0, 2019.6709265601219, 13.0, C
9/3/19 1:34:00 AM, 2019, 9, 3, 1, 34, 0, 2019.6714117199392, 10.5, C
9/3/19 5:49:00 AM, 2019, 9, 3, 5, 49, 0, 2019.6718968797566, 9.5, C
9/3/19 10:04:00 AM, 2019, 9, 3, 10, 4, 0, 2019.672382039574, 17.5, C
9/3/19 2:19:00 PM, 2019, 9, 3, 14, 19, 0, 2019.6728671993912, 20.5, C
9/3/19 6:34:00 PM, 2019, 9, 3, 18, 34, 0, 2019.6733523592086, 16.0, C
9/3/19 10:49:00 PM, 2019, 9, 3, 22, 49, 0, 2019.673837519026, 10.0, C
9/4/19 3:04:00 AM, 2019, 9, 4, 3, 4, 0, 2019.6743226788433, 8.0, C
9/4/19 7:19:00 AM, 2019, 9, 4, 7, 19, 0, 2019.6748078386606, 7.5, C
9/4/19 11:34:00 AM, 2019, 9, 4, 11, 34, 0, 2019.675292998478, 17.0, C
9/4/19 3:49:00 PM, 2019, 9, 4, 15, 49, 0, 2019.6757781582953, 20.0, C
9/4/19 8:04:00 PM, 2019, 9, 4, 20, 4, 0, 2019.6762633181127, 13.0, C
9/5/19 12:19:00 AM, 2019, 9, 5, 0, 19, 0, 2019.67674847793, 9.0, C
9/5/19 4:34:00 AM, 2019, 9, 5, 4, 34, 0, 2019.6772336377473, 7.5, C
9/5/19 8:49:00 AM, 2019, 9, 5, 8, 49, 0, 2019.6777187975647, 14.0, C
9/5/19 1:04:00 PM, 2019, 9, 5, 13, 4, 0, 2019.678203957382, 24.0, C
9/5/19 5:19:00 PM, 2019, 9, 5, 17, 19, 0, 2019.6786891171994, 25.5, C
9/5/19 9:34:00 PM, 2019, 9, 5, 21, 34, 0, 2019.6791742770167, 14.5, C
9/6/19 1:49:00 AM, 2019, 9, 6, 1, 49, 0, 2019.679659436834, 13.5, C
9/6/19 6:04:00 AM, 2019, 9, 6, 6, 4, 0, 2019.6801445966514, 12.0, C
9/6/19 10:19:00 AM, 2019, 9, 6, 10, 19, 0, 2019.6806297564688, 20.5, C
9/6/19 2:34:00 PM, 2019, 9, 6, 14, 34, 0, 2019.681114916286, 23.5, C
9/6/19 6:49:00 PM, 2019, 9, 6, 18, 49, 0, 2019.6816000761035, 17.5, C
